dataset	did	seed	auc_challenger	auc_baseline	auc_offline
mfeat-morphological	962	2109	0.996044776119403	0.996268656716418	0.991828358208955
mfeat-morphological	962	2110	0.999614427860697	0.99702736318408	0.990845771144279
heart-h	963	2101	0.905215419501134	0.899773242630385	0.865759637188209
heart-h	963	2102	0.86031746031746	0.850340136054422	0.857369614512472
heart-h	963	2103	0.792743764172336	0.843990929705215	0.826077097505669
heart-h	963	2104	0.890249433106576	0.902947845804989	0.877324263038549
heart-h	963	2105	0.856689342403628	0.866213151927438	0.843764172335601
heart-h	963	2106	0.864852607709751	0.873469387755102	0.88843537414966
heart-h	963	2107	0.827664399092971	0.847619047619048	0.847165532879819
heart-h	963	2108	0.915646258503401	0.862585034013605	0.916553287981859
heart-h	963	2109	0.904308390022676	0.914285714285714	0.8718820861678
heart-h	963	2110	0.819047619047619	0.760997732426304	0.80453514739229
cars	967	2101	0.991003460207613	0.995386389850058	0.990772779700115
cars	967	2102	0.988927335640138	0.992387543252595	0.96320645905421
cars	967	2103	0.969780853517878	0.956632064590542	0.977739331026528
cars	967	2104	0.978546712802768	0.968166089965398	0.964475201845444
cars	967	2105	0.966782006920415	0.962168396770473	0.968512110726644
cars	967	2106	0.993310265282584	0.99677047289504	0.98558246828143
cars	967	2107	0.987312572087659	0.988235294117647	0.992733564013841
cars	967	2108	0.986159169550173	0.969550173010381	0.981776239907728
cars	967	2109	0.996539792387543	0.97923875432526	0.998846597462514
cars	967	2110	0.997001153402537	0.995847750865052	0.997462514417532
analcatdata_birthday	968	2101	0.860042735042735	0.931089743589744	0.896901709401709
analcatdata_birthday	968	2102	0.850694444444445	0.540064102564103	0.826923076923077
analcatdata_birthday	968	2103	0.84241452991453	0.730769230769231	0.848023504273504
analcatdata_birthday	968	2104	0.896367521367521	0.724358974358974	0.926282051282051
analcatdata_birthday	968	2105	0.798344017094017	0.907318376068376	0.807425213675214
analcatdata_birthday	968	2106	0.911858974358974	0.92948717948718	0.870726495726496
analcatdata_birthday	968	2107	0.895566239316239	0.831196581196581	0.908653846153846
analcatdata_birthday	968	2108	0.849626068376068	0.621794871794872	0.84508547008547
analcatdata_birthday	968	2109	0.90491452991453	0.949252136752137	0.908653846153846
analcatdata_birthday	968	2110	0.896901709401709	0.926282051282051	0.855769230769231
iris	969	2101	1	1	1
iris	969	2102	1	1	1
iris	969	2103	1	1	1
iris	969	2104	1	1	1
iris	969	2105	1	1	1
iris	969	2106	1	1	1
iris	969	2107	1	0.996434937611408	1
iris	969	2109	1	1	1
iris	969	2110	1	1	1
wine	973	2101	0.994212962962963	0.993055555555556	0.992476851851852
wine	973	2102	0.996527777777778	0.993055555555556	0.994791666666667
wine	973	2103	0.997685185185185	0.993055555555556	0.994791666666667
wine	973	2104	0.993055555555556	0.993055555555556	0.976851851851852
wine	973	2105	0.997685185185185	0.989583333333333	0.998842592592593
wine	973	2106	0.998842592592593	0.998842592592593	0.998842592592593
wine	973	2107	1	1	0.998842592592593
wine	973	2108	0.988425925925926	0.984953703703704	0.988425925925926
wine	973	2109	0.99537037037037	1	0.987268518518518
wine	973	2110	0.998842592592593	0.996527777777778	0.996527777777778
hayes-roth	974	2101	0.840958605664488	0.816993464052288	0.790849673202614
hayes-roth	974	2102	0.910675381263617	0.838779956427015	0.880174291938998
hayes-roth	974	2103	0.685185185185185	0.62636165577342	0.759259259259259
hayes-roth	974	2104	0.727668845315904	0.83442265795207	0.730936819172113
hayes-roth	974	2105	0.866013071895425	0.887799564270152	0.90958605664488
hayes-roth	974	2106	0.762527233115468	0.604575163398693	0.67755991285403
hayes-roth	974	2107	0.905228758169935	0.78322440087146	0.828976034858388
hayes-roth	974	2108	0.89760348583878	0.871459694989107	0.88562091503268
hayes-roth	974	2109	0.919389978213508	0.875816993464052	0.860566448801743
hayes-roth	974	2110	0.879084967320261	0.70479302832244	0.898692810457516
heart-c	982	2101	0.861660079051383	0.882608695652174	0.887549407114624
heart-c	982	2102	0.853359683794466	0.896047430830039	0.871936758893281
heart-c	982	2103	0.865217391304348	0.893675889328063	0.887154150197628
heart-c	982	2104	0.860079051383399	0.891304347826087	0.86304347826087
heart-c	982	2105	0.844268774703557	0.890513833992095	0.856916996047431
heart-c	982	2106	0.851383399209486	0.849407114624506	0.841304347826087
heart-c	982	2107	0.913833992094862	0.882213438735178	0.890513833992095
heart-c	982	2108	0.916205533596838	0.880632411067194	0.893478260869565
heart-c	982	2109	0.860869565217391	0.899209486166008	0.854150197628459
heart-c	982	2110	0.899209486166008	0.84703557312253	0.832608695652174
cmc	983	2101	0.745593967124216	0.74345873580749	0.74574648364684
cmc	983	2102	0.76791221826809	0.760743941704796	0.76240467717336
cmc	983	2103	0.768835790543976	0.761718352821556	0.746822572445348
cmc	983	2104	0.753329944077275	0.745695644805965	0.742569056092188
cmc	983	2105	0.750762582613116	0.72514827995255	0.74884765294018
cmc	983	2106	0.7388662938485	0.72819013726487	0.709117098796814
cmc	983	2107	0.767937637688527	0.672860532113201	0.758430774445009
cmc	983	2108	0.749322148788341	0.73634129808507	0.747330960854093
cmc	983	2109	0.762497881714964	0.754177258091849	0.760006778512117
cmc	983	2110	0.744822911370954	0.75729537366548	0.750093204541603
analcatdata_draft	984	2101	0.581490581490582	0.584766584766585	0.583947583947584
analcatdata_draft	984	2102	0.556511056511056	0.625716625716626	0.497542997542998
analcatdata_draft	984	2103	0.604832104832105	0.626945126945127	0.536445536445536
analcatdata_draft	984	2104	0.695331695331695	0.710892710892711	0.725634725634726
analcatdata_draft	984	2105	0.541769041769042	0.612612612612613	0.644144144144144
analcatdata_draft	984	2106	0.618345618345618	0.620802620802621	0.541769041769042
analcatdata_draft	984	2107	0.64045864045864	0.640458640458641	0.678951678951679
analcatdata_draft	984	2108	0.546273546273546	0.66994266994267	0.622850122850123
analcatdata_draft	984	2109	0.707207207207207	0.69041769041769	0.727682227682228
analcatdata_draft	984	2110	0.731367731367731	0.712530712530713	0.644144144144144
car	991	2101	0.998063655531491	0.983476527202054	0.995137623890188
car	991	2102	0.998866879903613	0.97887233035471	0.992871383697414
car	991	2103	0.996285087278934	0.993430772099428	0.995453176322093
car	991	2104	0.997102654943416	0.969871914399231	0.997260431159368
car	991	2105	0.99956970122922	0.9692479811816	0.994692981827049
car	991	2106	0.999067685996644	0.968473443394197	0.994850758043001
car	991	2107	0.996571953126121	0.917540412226222	0.990146158149142
car	991	2108	0.996944878727463	0.984537930836644	0.990232217903298
car	991	2109	0.996485893371965	0.977739210258323	0.994621265365252
car	991	2110	0.99657195312612	0.983103601600711	0.99208967426383
analcatdata_broadway	992	2101	1	0.826086956521739	1
analcatdata_broadway	992	2102	1	0.956521739130435	1
analcatdata_broadway	992	2103	1	1	1
analcatdata_broadway	992	2104	1	1	1
analcatdata_broadway	992	2105	1	0.995169082125604	0.973429951690821
analcatdata_broadway	992	2106	1	1	1
analcatdata_broadway	992	2107	1	1	1
analcatdata_broadway	992	2108	1	1	1
analcatdata_broadway	992	2109	1	1	1
analcatdata_broadway	992	2110	1	0.869565217391304	1
prnn_fglass	996	2101	0.888795986622074	0.896321070234114	0.821488294314381
prnn_fglass	996	2102	0.907190635451505	0.888795986622074	0.918478260869565
prnn_fglass	996	2103	0.857023411371237	0.835284280936455	0.870401337792642
prnn_fglass	996	2104	0.850334448160535	0.867056856187291	0.880434782608696
prnn_fglass	996	2105	0.837792642140468	0.826086956521739	0.792224080267559
prnn_fglass	996	2106	0.846989966555184	0.915551839464883	0.831939799331104
prnn_fglass	996	2107	0.910535117056856	0.91304347826087	0.925585284280936
prnn_fglass	996	2108	0.930602006688963	0.92056856187291	0.918478260869565
prnn_fglass	996	2109	0.864548494983278	0.864548494983278	0.837792642140468
prnn_fglass	996	2110	0.857859531772575	0.842809364548495	0.804765886287625
balance-scale	997	2101	0.964970501474926	0.892514749262537	0.933490044247788
balance-scale	997	2102	0.970132743362832	0.945704277286136	0.945888643067847
balance-scale	997	2103	0.968289085545723	0.916851032448378	0.95049778761062
balance-scale	997	2104	0.961467551622419	0.92330383480826	0.964509587020649
balance-scale	997	2105	0.960683997050148	0.933075221238938	0.950405604719764
balance-scale	997	2106	0.951050884955752	0.86891592920354	0.966537610619469
balance-scale	997	2107	0.972575589970502	0.911780973451327	0.958702064896755
balance-scale	997	2108	0.976124631268437	0.923856932153392	0.965339233038348
balance-scale	997	2109	0.957227138643068	0.883849557522124	0.903115781710914
balance-scale	997	2110	0.952341445427729	0.930955014749263	0.947455752212389
analcatdata_bondrate	998	2101	0.647727272727273	0.659090909090909	0.522727272727273
analcatdata_bondrate	998	2102	0.534090909090909	0.568181818181818	0.613636363636364
analcatdata_bondrate	998	2103	0.704545454545455	0.607954545454545	0.710227272727273
analcatdata_bondrate	998	2104	0.761363636363636	0.704545454545454	0.630681818181818
analcatdata_bondrate	998	2105	0.613636363636364	0.602272727272727	0.659090909090909
analcatdata_bondrate	998	2106	0.636363636363636	0.556818181818182	0.613636363636364
analcatdata_bondrate	998	2107	0.681818181818182	0.897727272727273	0.829545454545454
analcatdata_bondrate	998	2108	0.829545454545454	0.568181818181818	0.778409090909091
analcatdata_bondrate	998	2109	0.693181818181818	0.636363636363636	0.767045454545454
analcatdata_bondrate	998	2110	0.761363636363636	0.727272727272727	0.590909090909091
glass	1005	2101	0.80685618729097	0.877926421404682	0.804347826086957
glass	1005	2102	0.938127090301003	0.924749163879599	0.914715719063545
glass	1005	2103	0.898829431438127	0.895484949832776	0.861204013377926
glass	1005	2104	0.938127090301003	0.82190635451505	0.915133779264214
glass	1005	2105	0.936454849498328	0.887123745819398	0.917224080267558
glass	1005	2106	0.803511705685619	0.841137123745819	0.826923076923077
glass	1005	2107	0.908862876254181	0.873745819397993	0.869147157190636
glass	1005	2108	0.852006688963211	0.826923076923077	0.861622073578595
glass	1005	2109	0.884615384615385	0.936454849498328	0.888795986622073
glass	1005	2110	0.927257525083612	0.932274247491639	0.927257525083612
bridges	1007	2101	0.822222222222222	0.914285714285714	0.865079365079365
bridges	1007	2102	0.86031746031746	0.863492063492063	0.904761904761905
bridges	1007	2103	0.911111111111111	0.926984126984127	0.93015873015873
bridges	1007	2104	0.885714285714286	0.888888888888889	0.828571428571429
bridges	1007	2105	0.825396825396825	0.806349206349206	0.804761904761905
bridges	1007	2106	0.847619047619048	0.892063492063492	0.822222222222222
bridges	1007	2107	0.949206349206349	0.904761904761905	0.892063492063492
bridges	1007	2108	0.888888888888889	0.815873015873016	0.855555555555556
bridges	1007	2109	0.885714285714286	0.885714285714286	0.865079365079365
bridges	1007	2110	0.898412698412698	0.914285714285714	0.907936507936508
analcatdata_reviewer	1008	2101	0.603914141414141	0.580429292929293	0.604292929292929
analcatdata_reviewer	1008	2102	0.674873737373737	0.700883838383838	0.66969696969697
analcatdata_reviewer	1008	2103	0.68270202020202	0.696590909090909	0.697348484848485
analcatdata_reviewer	1008	2104	0.646085858585859	0.648106060606061	0.597979797979798
analcatdata_reviewer	1008	2105	0.64760101010101	0.690277777777778	0.60719696969697
analcatdata_reviewer	1008	2106	0.608964646464647	0.622853535353535	0.59520202020202
analcatdata_reviewer	1008	2107	0.662626262626263	0.632070707070707	0.698484848484849
analcatdata_reviewer	1008	2108	0.574368686868687	0.617045454545455	0.643181818181818
analcatdata_reviewer	1008	2109	0.65050505050505	0.616161616161616	0.615025252525253
analcatdata_reviewer	1008	2110	0.648863636363636	0.636489898989899	0.653914141414142
ecoli	1011	2101	0.982747395833333	0.983723958333333	0.970865885416667
ecoli	1011	2102	0.974609375	0.960123697916667	0.967447916666667
ecoli	1011	2103	0.991536458333333	0.990234375	0.990885416666667
ecoli	1011	2104	0.981119791666667	0.977864583333333	0.979329427083333
ecoli	1011	2105	0.9794921875	0.969075520833333	0.974609375
ecoli	1011	2106	0.994303385416667	0.989583333333333	0.994140625
ecoli	1011	2107	0.9921875	0.985677083333333	0.993977864583333
ecoli	1011	2108	0.967447916666667	0.936848958333333	0.959635416666667
ecoli	1011	2109	0.986002604166667	0.974934895833333	0.968098958333333
ecoli	1011	2110	0.997395833333333	0.986328125	0.98876953125
analcatdata_challenger	1013	2101	0.554263565891473	0.643410852713178	0.674418604651163
analcatdata_challenger	1013	2102	0.666666666666667	0.744186046511628	0.802325581395349
analcatdata_challenger	1013	2103	0.445736434108527	0.441860465116279	0.562015503875969
analcatdata_challenger	1013	2104	0.562015503875969	0.608527131782946	0.701550387596899
analcatdata_challenger	1013	2105	0.74031007751938	0.647286821705426	0.748062015503876
analcatdata_challenger	1013	2106	0.562015503875969	0.593023255813954	0.51937984496124
analcatdata_challenger	1013	2107	0.422480620155039	0.593023255813954	0.531007751937984
analcatdata_challenger	1013	2108	0.573643410852713	0.527131782945736	0.573643410852713
analcatdata_challenger	1013	2109	0.348837209302326	0.434108527131783	0.36046511627907
analcatdata_challenger	1013	2110	0.74031007751938	0.682170542635659	0.701550387596899
analcatdata_dmft	1014	2101	0.513704169662114	0.522151329978433	0.465312724658519
analcatdata_dmft	1014	2102	0.47196261682243	0.491642703091301	0.579529115744069
analcatdata_dmft	1014	2103	0.469940690150971	0.480095255212078	0.471558231488138
analcatdata_dmft	1014	2104	0.565150970524802	0.585010783608914	0.538281811646298
analcatdata_dmft	1014	2105	0.506829618979152	0.530913012221424	0.524802300503235
analcatdata_dmft	1014	2106	0.530913012221423	0.53235082674335	0.517433501078361
analcatdata_dmft	1014	2107	0.50435837526959	0.526374910136592	0.528711358734723
analcatdata_dmft	1014	2108	0.541876347951114	0.506919482386772	0.574317038102085
analcatdata_dmft	1014	2109	0.499101365923796	0.501887131560029	0.50422358015816
analcatdata_dmft	1014	2110	0.534732207045291	0.548076923076923	0.531946441409058
confidence	1015	2101	0.9125	0.9	0.975
confidence	1015	2102	0.925	0.8875	0.91875
confidence	1015	2103	0.9	0.925	0.84375
confidence	1015	2104	0.925	0.94375	0.9
confidence	1015	2105	0.9375	0.85	0.84375
confidence	1015	2106	0.9375	0.9625	0.9375
confidence	1015	2107	0.88125	0.8125	0.89375
confidence	1015	2108	0.5625	0.55	0.68125
confidence	1015	2109	0.90625	0.85625	0.79375
confidence	1015	2110	0.95	0.88125	0.85
vowel	1016	2101	1	1	0.999944444444444
vowel	1016	2102	0.999888888888889	1	0.999722222222222
vowel	1016	2103	0.993444444444444	0.988666666666667	0.995111111111111
vowel	1016	2104	0.992888888888889	0.991111111111111	0.976611111111111
vowel	1016	2105	1	0.999	0.999444444444444
vowel	1016	2106	1	0.998333333333333	0.999444444444444
vowel	1016	2107	0.999333333333333	0.996666666666667	0.999555555555556
vowel	1016	2108	0.996555555555556	0.990555555555556	0.998444444444444
vowel	1016	2109	0.998222222222222	1	0.999666666666667
vowel	1016	2110	0.999555555555556	0.999333333333333	0.999333333333333
page-blocks	1021	2101	0.987399855046914	0.985968280085927	0.98419880772822
page-blocks	1021	2102	0.991674991674992	0.987290487290487	0.984340822576117
page-blocks	1021	2103	0.992037374390315	0.990463784581432	0.992889463477699
page-blocks	1021	2104	0.984437131495955	0.979987332928509	0.980062421238892
page-blocks	1021	2105	0.993632184808655	0.990733123086064	0.992915581150875
page-blocks	1021	2106	0.991639079874374	0.986639177815648	0.987022781140428
page-blocks	1021	2107	0.990112828348122	0.989951225245343	0.980612524730172
page-blocks	1021	2108	0.989108930285401	0.987094604741664	0.984402852049911
page-blocks	1021	2109	0.990426240426241	0.982439129497953	0.990145475439593
page-blocks	1021	2110	0.988088708676944	0.987354149118855	0.986745280862928
analcatdata_germangss	1025	2101	0.955448717948718	0.858333333333333	0.972115384615385
analcatdata_germangss	1025	2102	0.962820512820513	0.942948717948718	0.970192307692308
analcatdata_germangss	1025	2103	0.965384615384616	0.926923076923077	0.959615384615385
analcatdata_germangss	1025	2104	0.968108974358974	0.830769230769231	0.954967948717949
analcatdata_germangss	1025	2105	0.939102564102564	0.899358974358974	0.892147435897436
analcatdata_germangss	1025	2106	0.971153846153846	0.980448717948718	0.9625
analcatdata_germangss	1025	2107	0.959935897435897	0.856730769230769	0.934935897435897
analcatdata_germangss	1025	2108	0.986538461538462	0.970192307692308	0.963621794871795
analcatdata_germangss	1025	2109	0.939102564102564	0.878525641025641	0.936217948717949
analcatdata_germangss	1025	2110	0.920512820512821	0.931730769230769	0.962179487179487
grub-damage	1026	2101	0.852430555555555	0.916666666666667	0.8828125
grub-damage	1026	2102	0.821180555555556	0.769097222222222	0.821180555555556
grub-damage	1026	2103	0.807291666666667	0.744791666666667	0.779513888888889
grub-damage	1026	2104	0.776041666666667	0.751736111111111	0.782118055555555
grub-damage	1026	2105	0.840277777777778	0.793402777777778	0.730902777777778
grub-damage	1026	2106	0.78125	0.737847222222222	0.796006944444444
grub-damage	1026	2107	0.836805555555556	0.828125	0.853298611111111
grub-damage	1026	2108	0.838541666666667	0.836805555555556	0.822048611111111
grub-damage	1026	2109	0.84375	0.904513888888889	0.78125
grub-damage	1026	2110	0.762152777777778	0.739583333333333	0.753472222222222
mozilla4	1046	2101	0.967298295266102	0.934557010716256	0.967015075943455
mozilla4	1046	2102	0.964444244529335	0.966547207074339	0.963015742302148
mozilla4	1046	2103	0.960040335967656	0.954089523298671	0.961919828677627
mozilla4	1046	2104	0.965259808156885	0.9571202063484	0.964168958048265
mozilla4	1046	2105	0.967704895592834	0.92802254344792	0.966774980897886
mozilla4	1046	2106	0.963940593481196	0.962433859933361	0.96288560994353
mozilla4	1046	2107	0.963701933098465	0.959644115848518	0.966849667757404
mozilla4	1046	2108	0.959839905129966	0.952704314132425	0.956124465946758
mozilla4	1046	2109	0.962203554351864	0.902995525371	0.961425713917766
mozilla4	1046	2110	0.964435214592648	0.883910036850581	0.961213636993507
jEdit_4.2_4.3	1048	2101	0.700267379679144	0.631550802139037	0.705748663101604
jEdit_4.2_4.3	1048	2102	0.695454545454545	0.686363636363636	0.659625668449198
jEdit_4.2_4.3	1048	2103	0.693048128342246	0.736898395721925	0.772727272727273
jEdit_4.2_4.3	1048	2104	0.685294117647059	0.705614973262032	0.726069518716578
jEdit_4.2_4.3	1048	2105	0.733155080213904	0.77620320855615	0.703877005347594
jEdit_4.2_4.3	1048	2106	0.750534759358289	0.757486631016043	0.747860962566845
jEdit_4.2_4.3	1048	2107	0.630748663101604	0.648663101604278	0.679144385026738
jEdit_4.2_4.3	1048	2108	0.701871657754011	0.688502673796791	0.673930481283422
jEdit_4.2_4.3	1048	2109	0.69144385026738	0.699732620320856	0.627139037433155
jEdit_4.2_4.3	1048	2110	0.729144385026738	0.748663101604278	0.722727272727273
cm1_req	1055	2101	0.574534161490683	0.602484472049689	0.580745341614907
cm1_req	1055	2102	0.437888198757764	0.447204968944099	0.354037267080745
cm1_req	1055	2103	0.512422360248447	0.419254658385093	0.394409937888199
cm1_req	1055	2104	0.627329192546584	0.503105590062112	0.65527950310559
cm1_req	1055	2105	0.555900621118012	0.574534161490683	0.419254658385093
cm1_req	1055	2106	0.475155279503106	0.416149068322981	0.490683229813665
cm1_req	1055	2107	0.503105590062112	0.552795031055901	0.559006211180124
cm1_req	1055	2108	0.580745341614907	0.394409937888199	0.574534161490683
cm1_req	1055	2109	0.208074534161491	0.636645962732919	0.596273291925466
cm1_req	1055	2110	0.481366459627329	0.56832298136646	0.509316770186335
jEdit_4.0_4.2	1073	2101	0.843498817966903	0.836879432624113	0.79338061465721
jEdit_4.0_4.2	1073	2102	0.796217494089835	0.777304964539007	0.771867612293144
jEdit_4.0_4.2	1073	2103	0.790070921985816	0.777777777777778	0.786524822695035
jEdit_4.0_4.2	1073	2104	0.850118203309693	0.860047281323877	0.846808510638298
jEdit_4.0_4.2	1073	2105	0.885106382978723	0.86193853427896	0.827186761229314
jEdit_4.0_4.2	1073	2106	0.832624113475177	0.790543735224586	0.813238770685579
jEdit_4.0_4.2	1073	2107	0.838297872340426	0.821749408983452	0.840661938534279
jEdit_4.0_4.2	1073	2108	0.765957446808511	0.79338061465721	0.781560283687943
jEdit_4.0_4.2	1073	2109	0.828368794326241	0.809456264775414	0.785106382978723
jEdit_4.0_4.2	1073	2110	0.816075650118203	0.782505910165485	0.805910165484634
datatrieve	1075	2101	0.68125	0.66875	0.64375
datatrieve	1075	2102	0.7125	0.625	0.665625
datatrieve	1075	2103	0.80625	0.590625	0.575
datatrieve	1075	2104	0.753125	0.640625	0.746875
datatrieve	1075	2105	0.90625	0.9625	0.934375
datatrieve	1075	2106	0.74375	0.646875	0.859375
datatrieve	1075	2107	0.653125	0.709375	0.7125
datatrieve	1075	2108	0.603125	0.634375	0.621875
datatrieve	1075	2109	0.6125	0.55625	0.396875
datatrieve	1075	2110	0.715625	0.559375	0.53125
MagicTelescope	1120	2101	0.912105787152154	0.902476029962179	0.910242890781269
MagicTelescope	1120	2102	0.911738729834355	0.904278741373717	0.905055907625745
MagicTelescope	1120	2103	0.909209815681243	0.848673295415172	0.907576909884837
MagicTelescope	1120	2104	0.912465969306871	0.902621226858665	0.908129432911449
MagicTelescope	1120	2105	0.916323481442898	0.91742918227356	0.91175706360257
MagicTelescope	1120	2106	0.914961762634667	0.909200703361922	0.908693687367128
MagicTelescope	1120	2107	0.91957958050374	0.911134697649425	0.912062026193498
MagicTelescope	1120	2108	0.91239656289863	0.892978046731247	0.911002596301664
MagicTelescope	1120	2109	0.912644668982178	0.903250795363608	0.907699735218918
MagicTelescope	1120	2110	0.913333112891596	0.898906401638952	0.906153860256745
badges2	1121	2101	1	1	1
badges2	1121	2102	1	1	1
badges2	1121	2103	1	1	1
badges2	1121	2104	1	1	1
badges2	1121	2105	1	0.992857142857143	1
badges2	1121	2106	1	1	1
badges2	1121	2107	1	0.816836734693878	1
badges2	1121	2108	1	1	1
badges2	1121	2109	1	1	1
badges2	1121	2110	1	1	1
pc1_req	1167	2101	0.616001564945227	0.609741784037559	0.587441314553991
pc1_req	1167	2102	0.632237871674491	0.648278560250391	0.681338028169014
pc1_req	1167	2103	0.646909233176839	0.67273082942097	0.647691705790297
pc1_req	1167	2104	0.557316118935837	0.60387323943662	0.547143974960876
pc1_req	1167	2105	0.624217527386541	0.570618153364632	0.641627543035994
pc1_req	1167	2106	0.572378716744914	0.560250391236307	0.592331768388106
pc1_req	1167	2107	0.6089593114241	0.557316118935837	0.661384976525822
pc1_req	1167	2108	0.6410406885759	0.567879499217527	0.58783255086072
pc1_req	1167	2109	0.534233176838811	0.526408450704225	0.535406885758998
pc1_req	1167	2110	0.548317683881064	0.549491392801252	0.603286384976526
Click_prediction_small	1217	2101	0.692878749664736	0.697485373072525	0.686547395762261
Click_prediction_small	1217	2102	0.698776603503687	0.692730485274258	0.6936609479623
Click_prediction_small	1217	2103	0.697034307520739	0.681000009410923	0.693632018784203
Click_prediction_small	1217	2104	0.691479373608948	0.67461560613404	0.688231179329848
Click_prediction_small	1217	2105	0.692429919207224	0.684355558797096	0.692191521699236
Click_prediction_small	1217	2106	0.689544661889055	0.680335640578019	0.681902771046354
Click_prediction_small	1217	2107	0.693403601560331	0.68468511991869	0.687770707560265
Click_prediction_small	1217	2108	0.702550854276559	0.712077009585025	0.702077673055115
Click_prediction_small	1217	2109	0.690121617361271	0.685894640008658	0.682989295074793
Click_prediction_small	1217	2110	0.700821380676551	0.694657842357625	0.69742782998226
Click_prediction_small	1220	2101	0.693346175598979	0.685702780868294	0.69098783459455
Click_prediction_small	1220	2102	0.682423546021883	0.670503241186373	0.681408819410632
Click_prediction_small	1220	2103	0.690477562291893	0.67145821760256	0.686290639846076
Click_prediction_small	1220	2104	0.688850818942052	0.676290192524872	0.681330729448822
Click_prediction_small	1220	2105	0.691365742499448	0.690944411019498	0.686583109803586
Click_prediction_small	1220	2106	0.691682249428961	0.692940264823011	0.692495500315078
Click_prediction_small	1220	2107	0.683936586844191	0.676686238881844	0.677343048135264
Click_prediction_small	1220	2108	0.679936021391536	0.668423781398999	0.672023871571868
Click_prediction_small	1220	2109	0.691336108979524	0.67383274430673	0.671802888454881
Click_prediction_small	1220	2110	0.69144419482767	0.670806642530648	0.688987370685016
acute-inflammations	1455	2101	1	1	1
acute-inflammations	1455	2102	1	1	1
acute-inflammations	1455	2103	1	1	1
acute-inflammations	1455	2104	1	1	1
acute-inflammations	1455	2105	1	1	1
acute-inflammations	1455	2106	1	1	1
acute-inflammations	1455	2107	1	0.994884910485933	1
acute-inflammations	1455	2108	1	1	1
acute-inflammations	1455	2109	1	1	1
acute-inflammations	1455	2110	1	1	1
banana	1460	2101	0.952011137011137	0.904768842268842	0.908667443667444
banana	1460	2102	0.935593758093758	0.904523439523439	0.953144910644911
banana	1460	2103	0.927890442890443	0.861284641284641	0.942505827505828
banana	1460	2104	0.928752913752914	0.883431753431753	0.941160968660969
banana	1460	2105	0.946912069412069	0.930071872571873	0.947065527065527
banana	1460	2106	0.948954286454287	0.895073167573168	0.946340973840974
banana	1460	2107	0.944321419321419	0.91267612017612	0.95290404040404
banana	1460	2108	0.931178451178451	0.889524087024087	0.938222610722611
banana	1460	2109	0.94523051023051	0.887659932659933	0.914424371924372
banana	1460	2110	0.942384097384097	0.918443408443409	0.936422558922559
banknote-authentication	1462	2101	0.999768411301528	0.998320981936082	0.999382430137409
banknote-authentication	1462	2102	0.99799289794658	0.989964489732901	0.998436776285317
banknote-authentication	1462	2103	0.999652616952293	0.996777057279605	0.997935000771962
banknote-authentication	1462	2104	0.998320981936082	0.986857341361742	0.997336729967578
banknote-authentication	1462	2105	0.998649065925583	0.979832484174772	0.99909294426432
banknote-authentication	1462	2106	0.998205187586846	0.992936544696619	0.99617878647522
banknote-authentication	1462	2107	0.997510421491431	0.987822294272039	0.997124440327312
banknote-authentication	1462	2108	0.999228037671762	0.992627759765323	0.995387525088776
banknote-authentication	1462	2109	0.998456075343523	0.988362667901806	0.998156939941331
banknote-authentication	1462	2110	0.999749112243323	0.987648602748186	0.999054346147908
blogger	1463	2101	0.758893280632411	0.743083003952569	0.778656126482213
blogger	1463	2102	0.920948616600791	0.873517786561265	0.857707509881423
blogger	1463	2103	0.790513833992095	0.841897233201581	0.762845849802372
blogger	1463	2104	0.91304347826087	0.932806324110672	0.928853754940711
blogger	1463	2105	0.8300395256917	0.644268774703557	0.754940711462451
blogger	1463	2106	0.754940711462451	0.741106719367589	0.721343873517787
blogger	1463	2107	0.891304347826087	0.911067193675889	0.895256916996047
blogger	1463	2108	0.843873517786561	0.798418972332016	0.745059288537549
blogger	1463	2109	0.869565217391304	0.675889328063241	0.818181818181818
blogger	1463	2110	0.91304347826087	0.897233201581028	0.944664031620553
blood-transfusion-service-center	1464	2101	0.736666962463395	0.734315378471914	0.722690567042329
blood-transfusion-service-center	1464	2102	0.718253616115006	0.723888543792706	0.691543171532523
blood-transfusion-service-center	1464	2103	0.735025290620286	0.693495429940545	0.735557724731564
blood-transfusion-service-center	1464	2104	0.664211553820215	0.678764752861833	0.67033454609992
blood-transfusion-service-center	1464	2105	0.74181382553909	0.732318750554619	0.73342798828645
blood-transfusion-service-center	1464	2106	0.702103114739551	0.68036205519567	0.683911615937528
blood-transfusion-service-center	1464	2107	0.699307835655338	0.688392936374124	0.709867778862366
blood-transfusion-service-center	1464	2108	0.723977282811252	0.696911882154583	0.720028396485935
blood-transfusion-service-center	1464	2109	0.694915254237288	0.683024225752063	0.664122814801668
blood-transfusion-service-center	1464	2110	0.744254148549117	0.752373768746118	0.740970804862898
fertility	1473	2101	0.758333333333333	0.6	0.883333333333333
fertility	1473	2102	0.266666666666667	0.441666666666667	0.475
fertility	1473	2103	0.791666666666667	0.616666666666667	0.708333333333333
fertility	1473	2104	0.608333333333333	0.725	0.345833333333333
fertility	1473	2105	0.583333333333333	0.483333333333333	0.3625
fertility	1473	2106	0.825	0.833333333333333	0.645833333333333
fertility	1473	2107	0.791666666666667	0.766666666666667	0.7625
fertility	1473	2108	0.354166666666667	0.3625	0.345833333333333
